lat,lon,pm25_wustl,date,location_name
28.82500222,77.19499791,81.22655,01-04-2017,Delhi_WUSTL_grid
28.82500222,77.20499791,80.365265,01-04-2017,Delhi_WUSTL_grid
28.82500222,77.21499791,79.75715,01-04-2017,Delhi_WUSTL_grid
28.82500222,77.22499791,79.90474,01-04-2017,Delhi_WUSTL_grid
28.81500222,76.97499791,78.567566,01-04-2017,Delhi_WUSTL_grid
28.81500222,76.98499791,81.28697,01-04-2017,Delhi_WUSTL_grid
28.81500222,76.99499791,82.395836,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.00499791,81.997505,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.01499791,83.2335,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.02499791,85.76896,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.03499791,82.49763,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.04499791,77.69006,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.05499791,78.447586,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.06499791,80.39834,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.07499791,82.19328,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.08499791,83.2676,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.09499791,84.82916,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.10499791,86.60049,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.11499791,88.022934,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.12499791,87.739136,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.13499791,86.058586,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.14499791,84.45443,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.15499791,84.08896,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.16499791,84.16681,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.17499791,83.86974,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.18499791,83.283714,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.19499791,82.271645,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.20499791,81.27928,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.21499791,81.27318,01-04-2017,Delhi_WUSTL_grid
28.81500222,77.22499791,82.07449,01-04-2017,Delhi_WUSTL_grid
28.80500222,76.95499791,79.69232,01-04-2017,Delhi_WUSTL_grid
28.80500222,76.96499791,79.18786,01-04-2017,Delhi_WUSTL_grid
28.80500222,76.97499791,79.76939,01-04-2017,Delhi_WUSTL_grid
28.80500222,76.98499791,81.33536,01-04-2017,Delhi_WUSTL_grid
28.80500222,76.99499791,83.19451,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.00499791,84.00876,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.01499791,84.97955,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.02499791,85.219734,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.03499791,78.43951,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.04499791,77.51569,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.05499791,78.9204,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.06499791,80.786736,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.07499791,82.22977,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.08499791,83.69649,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.09499791,86.46713,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.10499791,88.880806,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.11499791,89.611465,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.12499791,87.90601,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.13499791,85.93237,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.14499791,84.94605,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.15499791,85.08889,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.16499791,84.41836,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.17499791,84.35398,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.18499791,84.12324,01-04-2017,Delhi_WUSTL_grid
28.80500222,77.19499791,82.71499,01-04-2017,Delhi_WUSTL_grid
28.79500222,76.95499791,78.737465,01-04-2017,Delhi_WUSTL_grid
28.79500222,76.96499791,78.29768,01-04-2017,Delhi_WUSTL_grid
28.79500222,76.97499791,79.76795,01-04-2017,Delhi_WUSTL_grid
28.79500222,76.98499791,82.0804,01-04-2017,Delhi_WUSTL_grid
28.79500222,76.99499791,84.88541,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.00499791,83.826164,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.01499791,85.19928,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.02499791,80.94984,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.03499791,77.63194,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.04499791,78.73719,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.05499791,80.015335,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.06499791,81.74685,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.07499791,82.89023,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.08499791,83.50856,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.09499791,86.020355,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.10499791,87.774925,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.11499791,88.17529,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.12499791,87.21179,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.13499791,85.77786,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.14499791,85.48936,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.15499791,85.53504,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.16499791,85.14941,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.17499791,84.83669,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.18499791,84.84787,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.19499791,84.6777,01-04-2017,Delhi_WUSTL_grid
28.79500222,77.20499791,84.865845,01-04-2017,Delhi_WUSTL_grid
28.78500221,76.95499791,79.33459,01-04-2017,Delhi_WUSTL_grid
28.78500221,76.96499791,79.40134,01-04-2017,Delhi_WUSTL_grid
28.78500221,76.97499791,81.716576,01-04-2017,Delhi_WUSTL_grid
28.78500221,76.98499791,83.2925,01-04-2017,Delhi_WUSTL_grid
28.78500221,76.99499791,84.645294,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.00499791,83.92968,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.01499791,82.97096,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.02499791,79.04184,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.03499791,79.186714,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.04499791,79.84518,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.05499791,81.4294,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.06499791,82.665886,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.07499791,83.95937,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.08499791,84.201935,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.09499791,84.70237,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.10499791,85.05893,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.11499791,86.04676,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.12499791,85.99848,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.13499791,85.91295,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.14499791,86.69346,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.15499791,87.14706,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.16499791,86.34414,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.17499791,85.54523,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.18499791,85.04509,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.19499791,84.92391,01-04-2017,Delhi_WUSTL_grid
28.78500221,77.20499791,85.77923,01-04-2017,Delhi_WUSTL_grid
28.77500221,76.95499791,79.882164,01-04-2017,Delhi_WUSTL_grid
28.77500221,76.96499791,80.5042,01-04-2017,Delhi_WUSTL_grid
28.77500221,76.97499791,83.20729,01-04-2017,Delhi_WUSTL_grid
28.77500221,76.98499791,84.58713,01-04-2017,Delhi_WUSTL_grid
28.77500221,76.99499791,84.21979,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.00499791,82.47335,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.01499791,78.43316,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.02499791,79.33182,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.03499791,80.35432,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.04499791,81.36388,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.05499791,83.03291,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.06499791,84.5626,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.07499791,85.46889,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.08499791,84.6188,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.09499791,84.45953,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.10499791,84.648,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.11499791,85.839516,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.12499791,86.2424,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.13499791,86.927734,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.14499791,87.04403,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.15499791,86.63339,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.16499791,85.44977,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.17499791,84.28842,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.18499791,84.59589,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.19499791,85.184235,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.20499791,85.585236,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.21499791,85.65057,01-04-2017,Delhi_WUSTL_grid
28.77500221,77.22499791,85.49446,01-04-2017,Delhi_WUSTL_grid
28.76500221,76.95499791,80.59273,01-04-2017,Delhi_WUSTL_grid
28.76500221,76.96499791,82.4391,01-04-2017,Delhi_WUSTL_grid
28.76500221,76.97499791,82.46452,01-04-2017,Delhi_WUSTL_grid
28.76500221,76.98499791,82.21726,01-04-2017,Delhi_WUSTL_grid
28.76500221,76.99499791,81.68938,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.00499791,77.47074,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.01499791,77.8966,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.02499791,80.12861,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.03499791,82.28089,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.04499791,84.02811,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.05499791,86.37676,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.06499791,87.98846,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.07499791,87.986115,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.08499791,87.05808,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.09499791,86.28829,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.10499791,86.850975,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.11499791,87.49318,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.12499791,87.039246,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.13499791,86.61348,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.14499791,86.57152,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.15499791,85.9711,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.16499791,85.49595,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.17499791,84.802284,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.18499791,84.734856,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.19499791,84.23218,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.20499791,84.91907,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.21499791,84.373055,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.22499791,84.585526,01-04-2017,Delhi_WUSTL_grid
28.76500221,77.2349979,84.56772,01-04-2017,Delhi_WUSTL_grid
28.75500221,76.95499791,81.50289,01-04-2017,Delhi_WUSTL_grid
28.75500221,76.96499791,82.24717,01-04-2017,Delhi_WUSTL_grid
28.75500221,76.97499791,81.560074,01-04-2017,Delhi_WUSTL_grid
28.75500221,76.98499791,82.35806,01-04-2017,Delhi_WUSTL_grid
28.75500221,76.99499791,80.25429,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.00499791,77.30424,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.01499791,79.240326,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.02499791,82.18566,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.03499791,85.06601,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.04499791,86.59012,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.05499791,88.10191,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.06499791,89.85303,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.07499791,90.71108,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.08499791,90.01645,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.09499791,89.35575,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.10499791,88.0588,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.11499791,87.45669,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.12499791,87.09325,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.13499791,86.43514,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.14499791,86.680275,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.15499791,86.8924,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.16499791,86.66545,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.17499791,85.60226,01-04-2017,Delhi_WUSTL_grid
28.75500221,77.18499791,84.80617,01-04-2017,Delhi_WUSTL_grid
